CODICE;CODICEREGIONE;STRUTTURA;TIPO;Comune;Indirizzo
15925;044032-AST-00001;AREA DI SOSTA CAMPER;Aree di Sosta;MONTALTO DELLE MARCHE;strada Provinciale Cuprense
111;044032-BeB-00004;B&B CASANNUNZIATA;Bed & Breakfast;MONTALTO DELLE MARCHE;vicolo del Gufo, 1
188;044032-BeB-00005;B&B SAN FRANCESCO;Bed & Breakfast;MONTALTO DELLE MARCHE;c.da Monti, 11
21355;044032-BeB-00006;GARBATI GIUSEPPE;Bed & Breakfast;MONTALTO DELLE MARCHE;Via Fonte d'Ercole, 11
14518;044032-CHT-00001;APPARTAMENTO DEI FIORI;Country house;MONTALTO DELLE MARCHE;c.da Moglie, 31
14519;044032-CHT-00002;VILLA GEMINIANI DEPENDANCE;Country house;MONTALTO DELLE MARCHE;Contrada Moglie, 31
17847;044032-CHT-00003;VILLA GEMINIANI;Country house;MONTALTO DELLE MARCHE;Contrada Valle, 31
14033;044034-AGR-00001;LA COLLINA DEGLI ULIVI;Agriturismi;MONTEDINOVE;contrada Franile, 9
1460;044034-AGR-00003;OASI BIOLOGICA;Agriturismi;MONTEDINOVE;contrada del Pignotto, 1
1461;044034-AGR-00004;AGRITURISMO LA PRIORA DI VALLORANI MARIA LUIGINA;Agriturismi;MONTEDINOVE;contrada Dragone, 26
1491;044034-AGR-00006;IL FIENILE;Agriturismi;MONTEDINOVE;contrada Valle, 1
20121;044034-AGR-00007;AGRITURISMO LE VIGNE;Agriturismi;MONTEDINOVE;Contrada Franile, 3
22439;044034-AGR-00008;LA QUERCIA DI CHECCO;Agriturismi;MONTEDINOVE;Contrada Lapedosa, 8
23522;044034-AGR-00009;AGRITURISMO LA COLLINA DEGLI ULIVI;Agriturismi;MONTEDINOVE;Contrada Franile, 15
11421;044034-ALB-00001;HOTEL DEL DUCA;Albergo;MONTEDINOVE;Via Giosuè del Duca, 14
17277;044034-AST-00001;AREA DI SOSTA CAMPER;Aree di Sosta;MONTEDINOVE;CONTRADA PARLAMENTO
155;044034-BeB-00002;B&B LE GROTTE;Bed & Breakfast;MONTEDINOVE;c.da.S.Maria, 1
17624;044034-CHT-00001;LA CASETTA AL SOLE;Country house;MONTEDINOVE;via Franile, snc
17941;044036-AFF-00001;DEA FLORA;Affittacamere;MONTEFIORE DELL'ASO;c.da San Giovanni, 48/a
15494;044036-AGR-00002;IL PODERINO DELLA NONNA;Agriturismi;MONTEFIORE DELL'ASO;contrada San Giovanni, 30
18826;044036-AGR-00004;CASA CENTANNI;Agriturismi;MONTEFIORE DELL'ASO;Contrada Aso, 146
1465;044036-AGR-00005;LA FAVELLA;Agriturismi;MONTEFIORE DELL'ASO;contrada Menocchia, 54
1467;044036-AGR-00006;LA CAMPANA;Agriturismi;MONTEFIORE DELL'ASO;contrada Menocchia, 39
1468;044036-AGR-00007;I CIGNI;Agriturismi;MONTEFIORE DELL'ASO;c.da San Giovanni, 1
18403;044036-AGR-00008;ANGELI DI MONTEFIORE;Agriturismi;MONTEFIORE DELL'ASO;contrada Aso, 108
20049;044036-AGR-00009;AGRITURISMO COSSIGNANI;Agriturismi;MONTEFIORE DELL'ASO;Contrada Menocchia, 81
21960;044036-AGR-00010;AGRITURISMO GIULIO FIORONI;Agriturismi;MONTEFIORE DELL'ASO;Cda.Menocchia, 208
22508;044036-AGR-00011;IL BEL SOGNO;Agriturismi;MONTEFIORE DELL'ASO;Contrada Aso, 113
22852;044036-AGR-00012;AGRITURISMO BARRA ANTONIA;Agriturismi;MONTEFIORE DELL'ASO;Contrada Menocchia, 102
22958;044036-AGR-00013;AZIENDA AGRICOLA PALUDANUS GUIDO WILCO HENRICO;Agriturismi;MONTEFIORE DELL'ASO;Contrada San Giovanni, 69
21153;044036-APA-00001;CASA DELLA FEDE DI KAMPIK ANDREAS;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEFIORE DELL'ASO;Contrada Aso, 30
21262;044036-APA-00002;LAURANO MARCO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEFIORE DELL'ASO;Contrada Menocchia, 83
21316;044036-APA-00005;SONNENWALD KARIN MARIA THERESIA appartamento sub. 9;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEFIORE DELL'ASO;Contrada Menocchia, 192
21321;044036-APA-00006;DEFANT MARCELLO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEFIORE DELL'ASO;Montegrappa, 10
23555;044036-APA-00008;SONNENWALD KARIN MARIA THERESIA appartamento sub. 10;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEFIORE DELL'ASO;Contrada Menocchia, 192
24190;044036-APA-00009;VISCIONE GELSOMINA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEFIORE DELL'ASO;Via Menocchia, 140/C
24481;044036-APA-00010;VIRGILI MARIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEFIORE DELL'ASO;Via Menocchia, 188
14813;044036-BeB-00001;B&B CASALE DEL LEVRIERO;Bed & Breakfast;MONTEFIORE DELL'ASO;contrada menocchia, 23
16092;044036-BeB-00003;B&B CASA DELLE SORGENTI di LESLEY DORIN;Bed & Breakfast;MONTEFIORE DELL'ASO;contrada  San Giovanni, 57/58
17016;044036-BeB-00004;B&B CASA NOLLY;Bed & Breakfast;MONTEFIORE DELL'ASO;via San Giovanni, 54
17790;044036-BeB-00005;B&B IL CASTELLO;Bed & Breakfast;MONTEFIORE DELL'ASO;via Mazzini, 9
18267;044036-BeB-00007;B&B DAI RAGAZZI PAZZI;Bed & Breakfast;MONTEFIORE DELL'ASO;C.DA MENOCCHIA, 98
19953;044036-BeB-00010;B&B DIMORA DAMIANI;Bed & Breakfast;MONTEFIORE DELL'ASO;Corso XX Settembre, 3
21551;044036-BeB-00011;FREIHERR VON DELLINGSHAUSEN CHRISTOPH NICOLAI;Bed & Breakfast;MONTEFIORE DELL'ASO;Contrada Aso, 105
22676;044036-BeB-00012;CASA LAURA;Bed & Breakfast;MONTEFIORE DELL'ASO;Via Ugo La Malfa, 2
19759;044036-CAV-00001;LA DOLCE VALLATA;Case e appartamenti per vacanze;MONTEFIORE DELL'ASO;Contrada Aso, 168
21865;044036-CAV-00002;CASA VACANZE PATRIZIA DI D'ERCOLI PATRIZIA;Case e appartamenti per vacanze;MONTEFIORE DELL'ASO;Contrada S. Giovanni, 85
12487;044036-CHT-00001;GOLF CLUB - COUNTRY HOUSE I LAURI;Country house;MONTEFIORE DELL'ASO;c.da San Giovanni, 2
16864;044036-CHT-00002;SOLE E LUNA;Country house;MONTEFIORE DELL'ASO;c.da San Giovanni, 54
23844;044038-AFF-00001;AFFITTACAMERE DELVETTORE;Affittacamere;MONTEGALLO;Via Piane Ascolane, 8/a
14154;044038-AGR-00001;AGRITURISMO CASAVECCHIA di VENTILI TERESA;Agriturismi;MONTEGALLO;frazione Abetito, 32,34
23114;044038-APA-00001;CALISTRO LUCA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEGALLO;Fraz. Astorara, 62/A
17888;044038-BeB-00003;B&B GUERRIERI ALESSANDRO;Bed & Breakfast;MONTEGALLO;frazione Abetito, 111
23983;044038-BeB-00004;B&B VISTA VETTORE;Bed & Breakfast;MONTEGALLO;Via Annibal Caro, 16
25110;044038-BeB-00005;C'ERA UNA VOLTA IL BAR B&B;Bed & Breakfast;MONTEGALLO;via ANNIBAL CARO,24 piano T, 24
3390;044038-CAM-00001;CAMPING VETTORE;Campeggi;MONTEGALLO;Strada per San Nicola, 15
14104;044044-AFF-00001;IL CASTAGNO;Affittacamere;MONTEMONACO;via don Settimio Vallorani, nc
18995;044044-AFF-00002;STELLA ALPINA;Affittacamere;MONTEMONACO;Frazione Vallegrascia, 106/1
24240;044044-AFF-00004;LA CHIAVE DI VOLTA;Affittacamere;MONTEMONACO;Frazione Ferrà, 33
13564;044044-AGR-00001;LA LOCANDA DI ULISSE;Agriturismi;MONTEMONACO;fraz. Vallefiume, snc
13756;044044-AGR-00002;LA FATTORIA;Agriturismi;MONTEMONACO;via Colleregnone, 6/1
14273;044044-AGR-00004;LE TOFE;Agriturismi;MONTEMONACO;frazione tofe, 1
22437;044044-AGR-00005;AGRITURISMO LA FONTE;Agriturismi;MONTEMONACO;Frazione Ropaga, 1
23886;044044-AGR-00006;AGRITURISMO LE CASTELLARE;Agriturismi;MONTEMONACO;Frazione Colleregnone, 1
25067;044044-AGR-00007;AGRITURISMO LE TOFE;Agriturismi;MONTEMONACO;Località Tofe, snc
J00001;044044-AGR-00010;IL CASTAGNO DI BARELLI COSTANTINO E MARIA GIOVANNA SNC;Agriturismi;MONTEMONACO;VIA DON SETTIMIO VALLORANI N.1
J00003;044044-AGR-00011;AGRITURISMO IL TIGLIO DI MAZZARONI ENRICO;Agriturismi;MONTEMONACO;FRAZIONE ISOLA SAN BIAGIO, 34
11427;044044-ALB-00001;LA COLOMBELLA;Albergo;MONTEMONACO;viale Stradone, 86
11429;044044-ALB-00002;GUERRIN MESCHINO;Albergo;MONTEMONACO;frazione rocca, 1
11430;044044-ALB-00003;HOTEL MONTI AZZURRI;Albergo;MONTEMONACO;via Roma, 25
11428;044044-ALB-00004;TAVERNA DELLA MONTAGNA;Albergo;MONTEMONACO;fraz foce, 33
21268;044044-APA-00002;CASA ANGELA E GIOVANNINA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEMONACO;Le Vigne piano TERRA,1 E 2, 1
21650;044044-APA-00003;BURATTI NADIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEMONACO;Via Colleregnone, 2
22828;044044-APA-00004;VETRI BURATTI ALFONSO APP.TO SUB. 4;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEMONACO;Piazza Altino, snc
22829;044044-APA-00005;VETRI BURATTI ALFONSO APP.TO SUB. 3;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEMONACO;Frazione Altino, snc
4411;044044-CAV-00001;LA BAITA DI PILATO S.A.S.;Case e appartamenti per vacanze;MONTEMONACO;Localita' Pignotti, 8
21390;044044-CHT-00001;CITTADELLA SRLS;Country house;MONTEMONACO;Località Cittadella, snc
5367;044044-CPF-00001;ISOLA SAN BIAGIO;Case per ferie;MONTEMONACO;
5368;044044-CPF-00002;RIVOROSSO;Case per ferie;MONTEMONACO;c.da Vallegrascia
5369;044044-CPF-00003;SAN LORENZO;Case per ferie;MONTEMONACO;
5370;044044-CPF-00004;CASA GIOIOSA;Case per ferie;MONTEMONACO;via Don Settimo ex San Michele
5371;044044-CPF-00005;FOCE 1;Case per ferie;MONTEMONACO;
5372;044044-CPF-00006;FERRA';Case per ferie;MONTEMONACO;
15415;044045-AGR-00001;IL SAPORE DELLA LUNA;Agriturismi;MONTEPRANDONE;contrada Spiagge, 23
16511;044045-ALB-00001;HOTEL BELVEDERE;Albergo;MONTEPRANDONE;via Indipendenza, 26
18596;044045-ALB-00002;HOSTARIA DEL CAVALIERE;Albergo;MONTEPRANDONE;via Antonio Gramsci, 7
11433;044045-ALB-00003;HOTEL SAN GIACOMO;Albergo;MONTEPRANDONE;via Giacomo Leopardi, 7
19809;044045-APA-00001;VILLA MATILDE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Contrada S. Donato, 34
19808;044045-APA-00002;CASA ANTONIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Contrada Solagna Ragnola, 35
20332;044045-APA-00003;PALAZZO MESTICHELLI APPARTAMENTO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Via Borgo da Mare, 25
21678;044045-APA-00004;SUN/MOON;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Piazza San Giacomo, 1
23688;044045-APA-00005;MALAVOLTA ANNA MARIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Via Bitossi, 41
23744;044045-APA-00006;CASA VACANZE VISTA MARE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Contrada Bora Ragnola, 39
24120;044045-APA-00007;TALAMONTI RINALDO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Contrada Ceppocavallo, 1
24191;044045-APA-00008;IL MONASTERO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Via Corso, 18
24274;044045-APA-00009;PODERE BELLAVISTA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Via Montetinello, 42
24703;044045-APA-00010;Casa Vacanze la Vecchia Barca di Pasqualini Pier Luigi;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTEPRANDONE;Via Solagna - piano terra, 24
18484;044045-BeB-00001;5 COLLI;Bed & Breakfast;MONTEPRANDONE;COLLE SANT'ANGELO, 32A
19042;044045-BeB-00004;SOLE LUNA;Bed & Breakfast;MONTEPRANDONE;Via Bitossi, 43
19043;044045-BeB-00005;CASA ADRIATICA;Bed & Breakfast;MONTEPRANDONE;Contrada Fonte Vecchia, 22
18414;044045-BeB-00007;B&B LA SUITE;Bed & Breakfast;MONTEPRANDONE;CONTRADA ISOLA, 32
19922;044045-BeB-00008;B&B LASSO FELICE;Bed & Breakfast;MONTEPRANDONE;Via Giovanni Verga, 3
20078;044045-BeB-00009;B&B AMORE MIO;Bed & Breakfast;MONTEPRANDONE;Via San Bernardino da Siena, 2
20333;044045-BeB-00010;B&B PALAZZO MESTICHELLI;Bed & Breakfast;MONTEPRANDONE;Via Borgo da Mare, 25
21164;044045-BeB-00012;B&B CASALE FONTE VECCHIA;Bed & Breakfast;MONTEPRANDONE;Via Fonte Vecchia, 6
23289;044045-BeB-00014;BRIGIDA B&B;Bed & Breakfast;MONTEPRANDONE;Via Enrico Fermi, 128
16087;044045-CAV-00001;RESIDENCE BORGO DA MARE;Case e appartamenti per vacanze;MONTEPRANDONE;via Allegretti, 13
18463;044054-AFF-00007;PIT LANE;Affittacamere;OFFIDA;PALMIRO TOGLIATTI, 137
18759;044054-AFF-00008;RESIDENZA IDA;Affittacamere;OFFIDA;Via Roma, 5
23078;044054-AFF-00011;LA ROSA DEI VENTI di Massicci Gianna;Affittacamere;OFFIDA;Via Tesino, 261/A
23502;044054-AFF-00014;FUORI PORTA;Affittacamere;OFFIDA;Via Cavour, 1
24496;044054-AFF-00015;RESIDENZA AUREA;Affittacamere;OFFIDA;Via San Francesco, 20
25081;044054-AFF-00016;LA CASA DELLE API;Affittacamere;OFFIDA;Piazzale Pigliardi, 4 p. 2-3, 4
13380;044054-AGR-00001;AGRITURISMO IL CHIERICO;Agriturismi;OFFIDA;CONTRADA SAN LAZZARO, 106/A, 106/a
13652;044054-AGR-00002;IL NASCONDIGLIO DI BACCO;Agriturismi;OFFIDA;c.da Ciafone, 79
14072;044054-AGR-00003;IL GUFO;Agriturismi;OFFIDA;VIA TESINO, 252
14621;044054-AGR-00004;AGRITURISMO NONNO PIO;Agriturismi;OFFIDA;c.da Tesino, 58
15942;044054-AGR-00005;AGRITURISMO CASA ROSA;Agriturismi;OFFIDA;c.da Tesino, 243/b
1410;044054-AGR-00007;LA VALLE DEL SOLE;Agriturismi;OFFIDA;SAN LAZZARO, 46
1413;044054-AGR-00009;AURORA;Agriturismi;OFFIDA;CONTRADA CIAFONE, 98
10971;044054-ALB-00001;LOCANDA TANE';Albergo;OFFIDA;Contrada Tesino, 71
10973;044054-ALB-00002;HOTEL CAROLINE;Albergo;OFFIDA;viale Giuseppe Mazzini, 7
16212;044054-APA-00001;BORGO MIRIAM;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;contrada Ciafone, 4/b
16966;044054-APA-00002;PIERANTONELLI MARCO APP.TO 1 - PIANO 0;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;Contrada Testino, 187
17246;044054-APA-00003;LUCIA PELLEI - VIA MACELLI 8;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;via Macelli, 8
18752;044054-APA-00007;DE CAROLIS GIORGIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;Via Roma, 11
18996;044054-APA-00009;PIERANTONELLI MARCO APP.TO 2 - PIANO 1;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;Contrada Testino, 187
20300;044054-APA-00010;CARBONI LUIGINA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;Piazza Fratelli Cervi, 13
21818;044054-APA-00011;CASALE FONTE DELLE PIETRE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;Contrada Tesino, 11
22069;044054-APA-00012;CARFAGNA DANTE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;Contrada Tesino, 264/A
23316;044054-APA-00014;CASALE BORGO MIRIAM;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;Via Tesino, 104
15921;044054-AST-00001;AREA DI SOSTA;Aree di Sosta;OFFIDA;via Tommaso Castelli, snc
14390;044054-BeB-00002;B&B PALAZZO NICOLETTI BALLATI BONAFFINI;Bed & Breakfast;OFFIDA;corso serpente aureo, 58
14758;044054-BeB-00004;B&B LA NEVIERA NEL POZZO;Bed & Breakfast;OFFIDA;via San Martino, 33
17114;044054-BeB-00008;B&B SAN BARNABA;Bed & Breakfast;OFFIDA;c.da Tesino, 232
17669;044054-BeB-00012;B&B DIMORA ROSSO PICENO;Bed & Breakfast;OFFIDA;c.da Tesino, 99/a
17940;044054-BeB-00013;B&B DIMORA NEL BORGO;Bed & Breakfast;OFFIDA;corso Serpente Aureo, 27
22433;044054-BeB-00016;LE PALME E LE VIGNE;Bed & Breakfast;OFFIDA;Contrada S. Lazzaro, 55
22698;044054-BeB-00017;B&B LE TRE SCALETTE;Bed & Breakfast;OFFIDA;Via Cipolletti, 4
24164;044054-BeB-00019;B&B IL TRAMONTO;Bed & Breakfast;OFFIDA;Via Cavour, 118/A
16810;044054-CAV-00001;CASALE DEGLI ULIVI;Case e appartamenti per vacanze;OFFIDA;contrada Ciafone, 131
19024;044054-CAV-00002;CASA VACANZE MADONNA DELLA SANITA';Case e appartamenti per vacanze;OFFIDA;Via Lava, 43
23290;044054-CAV-00003;CASA VALLE CIAFONE DI HERIJGERS ELISABETH PETRA MARIA;Case e appartamenti per vacanze;OFFIDA;Contrada Ciafone, 10
23315;044054-CAV-00004;BORGO OFFIDA;Case e appartamenti per vacanze;OFFIDA;Viale della Repubblica, 48/50
24450;044054-CHT-00001;COUNTRY HOUSE ANDROMEDA;Country house;OFFIDA;Contrada Ciafone, 50
V00018;044054-LOC-00001;APPARTAMENTO DI D'ANGELO SABRINA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);OFFIDA;VIA SAN LAZZARO ,53   PIANO PRIMO
12024;044056-ALB-00001;BELVEDERE;Albergo;PALMIANO;contrada Castel San Pietro, 1
23118;044063-AFF-00001;PALAZZO ILLUMINATI;Affittacamere;RIPATRANSONE;PIAZZA ASCANIO CONDIVI, 40
13720;044063-AGR-00001;AZIENDA AGRICOLA AGRITURISTICA IERVASCIO';Agriturismi;RIPATRANSONE;contrada s. michele, 18
14335;044063-AGR-00002;AZIENDA AGRICOLA AGRITURISTICA IL PODERE DEL NONNO;Agriturismi;RIPATRANSONE;contrada sant' imero, 4
14359;044063-AGR-00003;AGRITURISMO PIETRA ANTICA;Agriturismi;RIPATRANSONE;C.DA SANT' EGIDIO, 24
19064;044063-AGR-00005;DOMUS PETRAE;Agriturismi;RIPATRANSONE;Contrada Magazzini, 11
19221;044063-AGR-00006;C'ERA UNA VOLTA;Agriturismi;RIPATRANSONE;Via San Gregorio, 34
1428;044063-AGR-00007;LA CONTRADA;Agriturismi;RIPATRANSONE;contrada magazzini, 9
24750;044063-AGR-00008;RELAIS TENUTA SANTORI Agriturismo;Agriturismi;RIPATRANSONE;Contrada Montebove  piano terra e 1, 14
24755;044063-AGR-00009;Agriturismo Le Bontà di Acciarri;Agriturismi;RIPATRANSONE;contrada San Michele, 17/A
13566;044063-ALB-00001;I CALANCHI COUNTRY HOTEL & RESORT;Albergo;RIPATRANSONE;Contrada Verrame, 1
14009;044063-ALB-00002;LA TORRE DEL GALLO;Albergo;RIPATRANSONE;c.da Sant' Egidio, 1
19010;044063-ALB-00003;HOTEL IL PICENO;Albergo;RIPATRANSONE;Viale G. Leopardi, 10
11443;044063-ALB-00004;ROMANO;Albergo;RIPATRANSONE;via Fonte Abeceto, 30
21871;044063-APA-00002;WELKE REMIGIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPATRANSONE;Via M. Buonarroti, 1
22412;044063-APA-00003;DE ANGELIS DANILO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPATRANSONE;Contrada S. Maria al mare, snc
23190;044063-APA-00004;OHMS KLAUS PETER;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPATRANSONE;Contrada Acquasanta, 7
23238;044063-APA-00005;ALBONETTI CARLO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPATRANSONE;Corso Vittorio Emanuele, 96
23879;044063-APA-00006;CARFAGNA GIOVANNA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPATRANSONE;Corso Vittorio Emanuele II, 97
24579;044063-APA-00007;GIORGI ANTONIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPATRANSONE;F.Lunerti - piano S1, 16
24700;044063-APA-00008;LA CASA DI SIMONA  - WINE & BIKE di VAGNONI SIMONA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPATRANSONE;C.da Piaggiole, 4
24972;044063-APA-00009;Appartamento di EUSEBI Romina;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPATRANSONE;via Bernardino De Santis, 4 piano terra, 4
16190;044063-AST-00001;AREA DI SOSTA CAMPER;Aree di Sosta;RIPATRANSONE;loc. Sant'Angelo
59;044063-BeB-00001;B&B FAMIGLIA DE ANGELIS;Bed & Breakfast;RIPATRANSONE;via Canali, 10
14190;044063-BeB-00003;B&B L'APE REGINA;Bed & Breakfast;RIPATRANSONE;c.da Verrame, 3
14602;044063-BeB-00004;B&B LAETITIA;Bed & Breakfast;RIPATRANSONE;c.da Messieri, 49
15848;044063-BeB-00009;B&B GECO di FARES GIANCARLO;Bed & Breakfast;RIPATRANSONE;VIA CABIANO, 32
16562;044063-BeB-00011;BED & BREAKFAST SILENT VALLEY;Bed & Breakfast;RIPATRANSONE;contrada San Salvatore, 1
17087;044063-BeB-00014;B&B I .. GATTI DI RIPA;Bed & Breakfast;RIPATRANSONE;via Attone Bonaparte, 1
18103;044063-BeB-00015;B&B LA CASA DI GAETANO E VITTORIA;Bed & Breakfast;RIPATRANSONE;via Garibaldi, 38
18461;044063-BeB-00016;ROSADIPEPE;Bed & Breakfast;RIPATRANSONE;CONTRADA SAN SALVATORE, 18
124;044063-BeB-00018;B&B MONTE GUSCIO;Bed & Breakfast;RIPATRANSONE;c.da San Salvatore
20210;044063-BeB-00020;LA CASA DEL PRETE;Bed & Breakfast;RIPATRANSONE;Corso Vittorio Emanuele, 26
20998;044063-BeB-00021;B & B IL VICOLO DI RIPA;Bed & Breakfast;RIPATRANSONE;Via Montebello, 32
21595;044063-BeB-00023;B&B ZIA REGINA;Bed & Breakfast;RIPATRANSONE;Via Monte Calvello, 5
22302;044063-BeB-00024;DA MENICA;Bed & Breakfast;RIPATRANSONE;Via Emidio Consorti, 8/A
22845;044063-BeB-00025;INCENTRO;Bed & Breakfast;RIPATRANSONE;Via Virginia, 4
23956;044063-BeB-00026;B&B VILLA PATRIZIA;Bed & Breakfast;RIPATRANSONE;Via del Crocifisso, 9/11
24119;044063-BeB-00027;LA MIA CASA NELLE MARCHE;Bed & Breakfast;RIPATRANSONE;Contrada Carmine, 4
24418;044063-BeB-00028;L'ULIVO NEL BORGO;Bed & Breakfast;RIPATRANSONE;Via G. Garibaldi, 26
24607;044063-BeB-00029;IL VICOLO;Bed & Breakfast;RIPATRANSONE;Giacomo Fedeli piano S1T1, 12
G00004;044063-BeB-00030;LA CASA DEL PRETE;Bed & Breakfast;RIPATRANSONE;CORSO VITTORIO EMANUELE, 26
12071;044063-CHT-00001;LA CASCINA DEI CILIEGI;Country house;RIPATRANSONE;via Piannacciole, 4
16461;044063-CHT-00003;LA SORGENTE;Country house;RIPATRANSONE;via Acquarola, 6
20135;044063-CHT-00004;DIMORA DI CAMPAGNA TENUTA COCCI GRIFONI;Country house;RIPATRANSONE;Contrada Messieri,, 11
5373;044063-CPF-00001;SANTA TERESA;Case per ferie;RIPATRANSONE;piazzale Adolfo Cellini, 5
V00013;044063-LOC-00003;ULISSI ROSSANA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);RIPATRANSONE;CONTRADA S. STEFANO, 6
21389;044063-OST-00001;OSTELLO FONDAZIONE ISTITUTI RIUNITI CARDARELLI ONLUS;Ostelli per la gioventù;RIPATRANSONE;Via O. Boccabianca, 10
23804;044064-AFF-00001;LA LOGGIA;Affittacamere;ROCCAFLUVIONE;Viale della Resistenza, snc
14655;044064-AGR-00002;AGRITURISMO LA ROCCA;Agriturismi;ROCCAFLUVIONE;strada Casebianche, 91
17499;044064-AGR-00003;LA COLLINA DEL TARTUFO;Agriturismi;ROCCAFLUVIONE;strade Casebianche, 73
22550;044064-AGR-00004;AGRITURISMO IL RIFUGIO DEI MARSI;Agriturismi;ROCCAFLUVIONE;Via Caserine, 8
11445;044064-ALB-00001;DONNAROSA HOTEL RISTORANTE;Albergo;ROCCAFLUVIONE;via Antonio Gramsci, 5
13825;044064-BeB-00001;BED & BREAKFAST I MASSI di SALVI PIETRO;Bed & Breakfast;ROCCAFLUVIONE;frazione Meschia
14654;044064-BeB-00003;B&B MAREMONTI;Bed & Breakfast;ROCCAFLUVIONE;Via Picena Superiore, 17
14753;044064-BeB-00005;B&B VILLA FILETTA;Bed & Breakfast;ROCCAFLUVIONE;frazione Casacagnano, 53
16243;044064-BeB-00007;B&B LA CASA DI SABRINA;Bed & Breakfast;ROCCAFLUVIONE;viale della Repubblica, 19
17921;044064-BeB-00008;B&B LA SPASELLA;Bed & Breakfast;ROCCAFLUVIONE;sp 89, 70
18620;044064-BeB-00009;IL VIRGINIA;Bed & Breakfast;ROCCAFLUVIONE;Via Picena Superiore, 25
22310;044064-BeB-00010;CASA SPINOZZI;Bed & Breakfast;ROCCAFLUVIONE;Viale della Resistenza, 54
23115;044064-BeB-00011;B&B SILVI;Bed & Breakfast;ROCCAFLUVIONE;Vicolo della Madonnina, 8
23116;044064-BeB-00012;B&B IL PASSETTO;Bed & Breakfast;ROCCAFLUVIONE;Vicolo del Passetto, 2/4
14365;044064-CPF-00001;CASA PAOLA RENATA CARBONI;Case per ferie;ROCCAFLUVIONE;via Meschia
16559;044065-AGR-00001;IL PALMARONE;Agriturismi;ROTELLA;contrada Montemisio, 3
17331;044065-APA-00001;LA CANOSA SRL AGROFORESTALE di Reina Riccardo;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);ROTELLA;Contrada San Pietro, 6
13302;044065-OST-00001;OSTELLO PER LA GIOVENTU';Ostelli per la gioventù;ROTELLA;via Umberto I, 1
13707;044066-AFF-00003;SEVEN ROOMS;Affittacamere;SAN BENEDETTO DEL TRONTO;Via Legnago, 52
15873;044066-AFF-00010;ACCOMODATION CASA CAVOUR;Affittacamere;SAN BENEDETTO DEL TRONTO;G.MORETTI, 1
